card_id,date,price,scrap_date,source_id,dl_loaded_date
T205875A,2023-04-10,32541,2023-05-04T08:17:54.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T205875A,2023-04-17,32273,2023-05-04T08:17:54.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T205875A,2023-04-22,31741,2023-05-04T08:17:54.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T205875A,2023-04-25,29984,2023-05-04T08:17:54.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15531P,2023-03-16,33999,2023-05-04T08:42:18.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15531P,2023-03-23,32452,2023-05-04T08:42:18.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15531P,2023-03-30,31855,2023-05-04T08:42:18.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15531P,2023-04-10,31094,2023-05-04T08:42:18.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15531P,2023-04-16,29707,2023-05-04T08:42:18.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15531P,2023-04-19,28456,2023-05-04T08:42:18.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15531P,2023-04-24,29999,2023-05-04T08:42:18.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P2488,2022-10-25,31650,2023-05-04T08:25:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P2488,2022-11-01,30008,2023-05-04T08:25:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P2488,2022-11-02,31650,2023-05-04T08:25:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P2488,2023-03-18,31451,2023-05-04T08:25:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P2488,2023-03-21,29819,2023-05-04T08:25:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P2488,2023-03-23,29148,2023-05-04T08:25:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P2488,2023-04-07,29044,2023-05-04T08:25:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P2488,2023-04-28,29242,2023-05-04T08:25:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
8554958P,2023-01-14,32191,2023-05-04T08:52:15.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
8554958P,2023-01-17,31991,2023-05-04T08:52:15.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
8554958P,2023-02-19,27499,2023-05-04T08:52:15.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
8554958P,2023-03-14,25999,2023-05-04T08:52:15.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
8554958P,2023-03-18,24984,2023-05-04T08:52:15.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
8554958P,2023-04-01,26991,2023-05-04T08:52:15.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
8554958P,2023-04-05,27979,2023-05-04T08:52:15.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
8554958P,2023-04-12,26991,2023-05-04T08:52:15.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
8554958P,2023-04-23,25991,2023-05-04T08:52:15.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
K50320A,2023-04-01,27885,2023-05-04T08:21:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
K50320A,2023-04-10,27457,2023-05-04T08:21:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
K50320A,2023-04-18,26776,2023-05-04T08:21:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
K50320A,2023-04-25,26549,2023-05-04T08:21:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
K50320A,2023-05-02,26388,2023-05-04T08:21:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
230456A,2023-04-07,30881,2023-05-04T08:54:47.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
230456A,2023-04-10,30491,2023-05-04T08:54:47.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
230456A,2023-04-21,30291,2023-05-04T08:54:47.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
230456A,2023-04-26,28995,2023-05-04T08:54:47.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30060,2023-03-28,32777,2023-05-04T08:39:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30060,2023-04-05,31977,2023-05-04T08:39:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30060,2023-04-13,31877,2023-05-04T08:39:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30060,2023-04-19,28977,2023-05-04T08:39:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30060,2023-04-22,29972,2023-05-04T08:39:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30060,2023-04-26,28977,2023-05-04T08:39:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30060,2023-05-02,28777,2023-05-04T08:39:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
7HC30123,2023-03-31,27397,2023-05-04T08:44:00.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
7HC30123,2023-04-08,26997,2023-05-04T08:44:00.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
7HC30123,2023-04-14,26797,2023-05-04T08:44:00.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
7HC30123,2023-04-21,26496,2023-05-04T08:44:00.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
7HC30123,2023-04-26,26195,2023-05-04T08:44:00.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
7HC30123,2023-05-03,25997,2023-05-04T08:44:00.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
D1158,2023-04-07,27680,2023-05-04T08:40:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
D1158,2023-04-10,27302,2023-05-04T08:40:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
D1158,2023-04-19,27202,2023-05-04T08:40:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
D1158,2023-04-27,26995,2023-05-04T08:40:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H162,2023-03-23,31888,2023-05-04T08:17:58.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H162,2023-04-01,30930,2023-05-04T08:17:58.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H162,2023-04-17,30628,2023-05-04T08:17:58.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H162,2023-04-26,29979,2023-05-04T08:17:58.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H5911,2022-09-17,31460,2023-05-04T08:30:43.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H5911,2022-09-28,30967,2023-05-04T08:30:43.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H5911,2022-10-10,30753,2023-05-04T08:30:43.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H5911,2022-12-22,29499,2023-05-04T08:30:43.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H5911,2023-01-20,29333,2023-05-04T08:30:43.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H5911,2023-02-03,29111,2023-05-04T08:30:43.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H5911,2023-03-03,29333,2023-05-04T08:30:43.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
7HC30125,2023-04-08,27395,2023-05-04T08:35:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
7HC30125,2023-04-14,26997,2023-05-04T08:35:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
7HC30125,2023-04-26,26697,2023-05-04T08:35:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
7HC30125,2023-05-03,26397,2023-05-04T08:35:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
AP10145,2023-01-21,30999,2023-05-04T08:30:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
AP10145,2023-01-25,28919,2023-05-04T08:30:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
AP10145,2023-02-03,29062,2023-05-04T08:30:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
AP10145,2023-02-10,27013,2023-05-04T08:30:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
AP10145,2023-02-18,31990,2023-05-04T08:30:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
AP10145,2023-02-26,28991,2023-05-04T08:30:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
AP10145,2023-03-07,27500,2023-05-04T08:30:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
AP10145,2023-03-15,27990,2023-05-04T08:30:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
AP10145,2023-03-24,26989,2023-05-04T08:30:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
AP10145,2023-04-04,26689,2023-05-04T08:30:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
AP10145,2023-04-12,26279,2023-05-04T08:30:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
AP10145,2023-04-13,25967,2023-05-04T08:30:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
AP10145,2023-04-23,25561,2023-05-04T08:30:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
AP10145,2023-05-02,24997,2023-05-04T08:30:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H175720L,2023-03-10,30039,2023-05-04T08:19:24.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H175720L,2023-04-27,29816,2023-05-04T08:19:24.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23BC68A,2023-03-22,30277,2023-05-04T08:43:53.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23BC68A,2023-03-23,31977,2023-05-04T08:43:53.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23BC68A,2023-03-24,31587,2023-05-04T08:43:53.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23BC68A,2023-03-29,30978,2023-05-04T08:43:53.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23BC68A,2023-04-06,30788,2023-05-04T08:43:53.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23BC68A,2023-04-14,30488,2023-05-04T08:43:53.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23BC68A,2023-04-19,30288,2023-05-04T08:43:53.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23BC68A,2023-04-28,29988,2023-05-04T08:43:53.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
V00174T,2023-03-12,29000,2023-05-04T08:21:58.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
V00174T,2023-03-28,28300,2023-05-04T08:21:58.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
V00174T,2023-04-08,27000,2023-05-04T08:21:58.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
V00174T,2023-04-24,26500,2023-05-04T08:21:58.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H6084,2022-10-17,27975,2023-05-04T08:17:43.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H6084,2022-10-18,26943,2023-05-04T08:17:43.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
MK36255,2023-02-22,29013,2023-05-04T08:41:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
MK36255,2023-02-24,28146,2023-05-04T08:41:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
MK36255,2023-02-28,26954,2023-05-04T08:41:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
MK36255,2023-03-02,25661,2023-05-04T08:41:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
MK36255,2023-03-05,25014,2023-05-04T08:41:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
MK36255,2023-03-08,26587,2023-05-04T08:41:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
MK36255,2023-03-23,27601,2023-05-04T08:41:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
MK36255,2023-04-07,28019,2023-05-04T08:41:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
MK36255,2023-04-08,27583,2023-05-04T08:41:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
MK36255,2023-04-19,27187,2023-05-04T08:41:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
YL948126,2023-03-30,25661,2023-05-04T08:28:09.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
YL948126,2023-05-02,24992,2023-05-04T08:28:09.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TP2224,2023-02-22,30977,2023-05-04T08:26:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TP2224,2023-03-09,30647,2023-05-04T08:26:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TP2224,2023-03-17,29977,2023-05-04T08:26:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TP2224,2023-03-23,29647,2023-05-04T08:26:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TP2224,2023-03-29,29347,2023-05-04T08:26:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TP2224,2023-04-06,28977,2023-05-04T08:26:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TP2224,2023-04-14,28647,2023-05-04T08:26:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TP2224,2023-04-27,28347,2023-05-04T08:26:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H3964C,2022-10-26,29425,2023-05-04T08:33:24.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H3964C,2023-03-31,26954,2023-05-04T08:33:24.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H3964C,2023-04-07,28129,2023-05-04T08:33:24.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
L17606V,2023-04-13,28374,2023-05-04T08:38:18.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
L17606V,2023-04-19,27737,2023-05-04T08:38:18.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
L17606V,2023-04-20,26936,2023-05-04T08:38:18.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PG038008,2023-03-03,29988,2023-05-04T08:44:14.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PG038008,2023-03-04,29488,2023-05-04T08:44:14.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
56681,2023-03-28,25787,2023-05-04T08:47:09.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
56681,2023-04-10,25587,2023-05-04T08:47:09.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
56681,2023-04-18,24987,2023-05-04T08:47:09.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
56681,2023-04-25,24587,2023-05-04T08:47:09.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
56681,2023-05-02,23987,2023-05-04T08:47:09.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H513125,2022-10-22,30070,2023-05-04T08:34:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H513125,2023-01-12,29469,2023-05-04T08:34:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H513125,2023-02-02,29070,2023-05-04T08:34:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H513125,2023-03-03,28570,2023-05-04T08:34:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
CL326512,2023-03-20,32065,2023-05-04T08:34:05.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
CL326512,2023-04-18,29994,2023-05-04T08:34:05.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
CL326512,2023-04-24,29494,2023-05-04T08:34:05.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P547320,2023-04-11,21810,2023-05-04T08:49:49.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P547320,2023-04-26,21600,2023-05-04T08:49:49.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P547320,2023-05-03,21484,2023-05-04T08:49:49.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P401838A,2023-04-21,29499,2023-05-04T08:29:33.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P401838A,2023-05-02,28995,2023-05-04T08:29:33.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
SC201AA,2023-04-15,26695,2023-05-04T08:48:38.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
SC201AA,2023-04-21,26563,2023-05-04T08:48:38.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H932715,2023-04-04,25095,2023-05-04T08:22:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H932715,2023-04-05,24595,2023-05-04T08:22:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H932715,2023-04-17,26972,2023-05-04T08:22:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N230084,2023-03-16,30973,2023-05-04T08:20:41.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N230084,2023-03-17,29979,2023-05-04T08:20:41.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N230084,2023-04-07,29760,2023-05-04T08:20:41.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P11152,2023-03-03,26500,2023-05-04T08:24:17.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P11152,2023-03-11,26400,2023-05-04T08:24:17.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P11152,2023-03-19,26500,2023-05-04T08:24:17.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P11152,2023-03-23,26400,2023-05-04T08:24:17.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P11152,2023-03-30,26000,2023-05-04T08:24:17.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P11152,2023-04-03,25900,2023-05-04T08:24:17.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P11152,2023-04-06,25500,2023-05-04T08:24:17.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P11152,2023-04-14,25300,2023-05-04T08:24:17.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P11152,2023-04-17,24950,2023-05-04T08:24:17.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P11152,2023-04-26,24500,2023-05-04T08:24:17.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P11152,2023-04-28,24800,2023-05-04T08:24:17.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P11152,2023-05-01,24700,2023-05-04T08:24:17.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15530P,2023-03-16,33999,2023-05-04T08:42:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15530P,2023-03-23,32444,2023-05-04T08:42:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15530P,2023-03-30,31846,2023-05-04T08:42:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15530P,2023-04-10,31085,2023-05-04T08:42:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15530P,2023-04-16,29698,2023-05-04T08:42:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15530P,2023-04-19,28447,2023-05-04T08:42:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15530P,2023-04-24,29999,2023-05-04T08:42:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU037253,2023-04-15,27999,2023-05-04T08:31:37.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU037253,2023-04-26,27499,2023-05-04T08:31:37.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
VP2917,2023-03-09,27999,2023-05-04T08:44:31.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
VP2917,2023-03-13,27875,2023-05-04T08:44:31.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
VP2917,2023-03-20,27675,2023-05-04T08:44:31.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
VP2917,2023-04-02,27475,2023-05-04T08:44:31.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
VP2917,2023-04-06,27988,2023-05-04T08:44:31.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
VP2917,2023-04-16,26999,2023-05-04T08:44:31.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
VP2917,2023-04-26,26499,2023-05-04T08:44:31.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15532P,2023-03-16,33999,2023-05-04T08:42:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15532P,2023-03-23,32451,2023-05-04T08:42:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15532P,2023-03-30,31853,2023-05-04T08:42:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15532P,2023-04-10,31092,2023-05-04T08:42:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15532P,2023-04-16,29705,2023-05-04T08:42:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15532P,2023-04-19,28454,2023-05-04T08:42:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15532P,2023-04-24,29999,2023-05-04T08:42:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30058,2023-03-30,33150,2023-05-04T08:56:22.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30058,2023-04-08,32977,2023-05-04T08:56:22.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30058,2023-04-15,32777,2023-05-04T08:56:22.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30058,2023-04-19,28977,2023-05-04T08:56:22.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30058,2023-04-22,29972,2023-05-04T08:56:22.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30058,2023-04-26,28977,2023-05-04T08:56:22.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30058,2023-05-02,28777,2023-05-04T08:56:22.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
72367C,2023-02-28,32950,2023-05-04T08:52:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
72367C,2023-03-16,32550,2023-05-04T08:52:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
72367C,2023-04-04,32023,2023-05-04T08:52:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
72367C,2023-04-07,31623,2023-05-04T08:52:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
72367C,2023-04-21,29800,2023-05-04T08:52:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PE551829P,2023-04-13,22442,2023-05-04T08:45:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PE551829P,2023-04-14,21641,2023-05-04T08:45:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PE551829P,2023-04-15,20491,2023-05-04T08:45:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PE551829P,2023-04-17,20273,2023-05-04T08:45:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PE551829P,2023-04-21,20766,2023-05-04T08:45:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PE551829P,2023-04-22,21408,2023-05-04T08:45:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
009490,2023-03-29,14950,2023-05-04T08:13:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
009490,2023-04-04,16950,2023-05-04T08:13:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
009490,2023-04-05,15950,2023-05-04T08:13:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
009490,2023-04-06,15450,2023-05-04T08:13:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
009490,2023-04-08,14950,2023-05-04T08:13:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
009490,2023-04-11,14450,2023-05-04T08:13:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
009490,2023-04-13,13950,2023-05-04T08:13:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
009490,2023-04-15,13750,2023-05-04T08:13:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
009490,2023-04-18,13450,2023-05-04T08:13:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
009490,2023-04-20,12950,2023-05-04T08:13:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
009490,2023-04-25,12750,2023-05-04T08:13:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
009490,2023-04-30,12450,2023-05-04T08:13:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
058831A,2023-04-13,20600,2023-05-04T08:12:48.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
058831A,2023-04-19,20377,2023-05-04T08:12:48.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
058831A,2023-04-21,19671,2023-05-04T08:12:48.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
Y984997,2023-02-24,25600,2023-05-04T08:32:46.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
Y984997,2023-04-14,24991,2023-05-04T08:32:46.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
G199252A,2023-03-15,24500,2023-05-04T08:52:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
G199252A,2023-03-23,24000,2023-05-04T08:52:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
G199252A,2023-03-31,23500,2023-05-04T08:52:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
G199252A,2023-04-08,23000,2023-05-04T08:52:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
G199252A,2023-04-16,22500,2023-05-04T08:52:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
G199252A,2023-04-25,22000,2023-05-04T08:52:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P235769A,2023-04-24,25500,2023-05-04T08:20:26.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P235769A,2023-04-28,26000,2023-05-04T08:20:26.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30059,2023-03-30,33501,2023-05-04T08:46:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30059,2023-04-08,32977,2023-05-04T08:46:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30059,2023-04-15,32777,2023-05-04T08:46:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30059,2023-04-19,28977,2023-05-04T08:46:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30059,2023-04-22,29972,2023-05-04T08:46:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30059,2023-04-26,28977,2023-05-04T08:46:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
73112A,2023-04-28,29800,2023-05-04T08:50:13.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
73112A,2023-05-02,29650,2023-05-04T08:50:13.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
73207A,2023-04-18,29800,2023-05-04T08:35:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
73207A,2023-04-22,29600,2023-05-04T08:35:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
73207A,2023-04-28,29150,2023-05-04T08:35:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
73207A,2023-04-29,28750,2023-05-04T08:35:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
73207A,2023-05-02,28350,2023-05-04T08:35:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
