card_id,category,item,scrap_date,source_id,dl_loaded_date
630642A,features,SiriusXM Satellite Radio,2023-05-04T08:20:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
630642A,features,Smart Device Integration,2023-05-04T08:20:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
630642A,features,Stability Control,2023-05-04T08:20:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
630642A,features,Steering Wheel Audio Controls,2023-05-04T08:20:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
630642A,features,Telematics,2023-05-04T08:20:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
630642A,features,Temporary Spare Tire,2023-05-04T08:20:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
630642A,features,Tire Pressure Monitor,2023-05-04T08:20:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
630642A,features,Tires - Front Performance,2023-05-04T08:20:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
630642A,features,Tires - Rear Performance,2023-05-04T08:20:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
630642A,features,Traction Control,2023-05-04T08:20:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
630642A,features,Trip Computer,2023-05-04T08:20:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
630642A,features,Variable Speed Intermittent Wipers,2023-05-04T08:20:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,Convenience,Heated Seats,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,Convenience,Navigation System,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,Convenience,Power Liftgate,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,Convenience,Remote Start,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,Entertainment,Apple CarPlay/Android Auto,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,Entertainment,USB Port,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,Exterior,Alloy Wheels,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,Exterior,Sunroof/Moonroof,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,Safety,Backup Camera,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,Safety,Blind Spot Monitor,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,Safety,Brake Assist,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,Safety,Lane Departure Warning,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,Safety,Rear Cross Traffic Alert,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,Safety,Stability Control,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,Seating,Leather Seats,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,These features are associated with this vehicle type. Contact the seller to confirm this specific vehicle has them.,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,18 Alloy Wheels,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,4-Wheel Disc Brakes,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,6 Speakers,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,ABS Brakes,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Air Conditioning,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,All Weather Floor And Cargo Liners,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Apple Carplay & Android Auto,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Apple Carplay/Android Auto,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Automatic Climate Control,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Automatic High Beams,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Blind Spot Monitor,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Brake Assist,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Bumpers: Body-Color,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Combination Cloth & Leather Seating Surfaces,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Cruise Control,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Delay-Off Headlights,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Driver Door Bin,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Driver Vanity Mirror,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Dual Front Impact Airbags,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Dual Front Side Impact Airbags,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Dual Zone A/C,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Dynamic RADAR Cruise Control,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Electronic Stability Control,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Emergency Communication System: Blue Link Connected Car Service (3-Year Comp...,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Four Wheel Independent Suspension,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Front Anti-Roll Bar,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Front Bucket Seats,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Front Center Armrest,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Front Reading Lights,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Fully Automatic Headlights,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Heated Bucket Seats,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Heated Door Mirrors,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Heated Front Sport Bucket Seats,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Height-Adjustable Power Liftgate,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Illuminated Entry,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Lane Departure Alert W/ Steering Assist,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Lane Tracing/Road Sign Assist,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Leather Shift Knob,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Leather Steering Wheel,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Low Tire Pressure Warning,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Navigation,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Occupant Sensing Airbag,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Outside Temperature Display,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Overhead Airbag,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Panic Alarm,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Passenger Door Bin,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Passenger Vanity Mirror,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Power Door Mirrors,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Power Driver Seat,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Power Steering,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Power Tilt/Slide Moonroof,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Power Windows,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Pre-Collision W/Pedestrian Detection,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Radio: Am/Fm/Hd/Siriusxm Display Audio,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Rear Anti-Roll Bar,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Rear Backup Camera,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Rear Cross-Traffic Alert,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Rear Seat Center Armrest,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU371577,features,Rear Spoiler,2023-05-04T08:28:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
